user,artist,plays
1fc250e1657a6553ea03ff0e5870f7144c07e649,arcade fire,123
1fc250e1657a6553ea03ff0e5870f7144c07e649,okkervil river,102
1fc250e1657a6553ea03ff0e5870f7144c07e649,toto,46
1fc250e1657a6553ea03ff0e5870f7144c07e649,snoop dogg,30
1fc250e1657a6553ea03ff0e5870f7144c07e649,manic street preachers,21
1fc250e1657a6553ea03ff0e5870f7144c07e649,janis joplin,16
1fc250e1657a6553ea03ff0e5870f7144c07e649,the beatles,14
1fc250e1657a6553ea03ff0e5870f7144c07e649,cream,13
1fc250e1657a6553ea03ff0e5870f7144c07e649,chris rea,9
1fc250e1657a6553ea03ff0e5870f7144c07e649,black sabbath,8
1fc250e1657a6553ea03ff0e5870f7144c07e649,marvin gaye,8
1fc250e1657a6553ea03ff0e5870f7144c07e649,the flaming lips,7
1fc250e1657a6553ea03ff0e5870f7144c07e649,antônio carlos jobim,6
1fc250e1657a6553ea03ff0e5870f7144c07e649,down,6
1fc250e1657a6553ea03ff0e5870f7144c07e649,madeleine peyroux,6
1fc250e1657a6553ea03ff0e5870f7144c07e649,nina simone,6
1fc250e1657a6553ea03ff0e5870f7144c07e649,inxs,5
1fc250e1657a6553ea03ff0e5870f7144c07e649,simply red,5
1fc250e1657a6553ea03ff0e5870f7144c07e649,creedence clearwater revival,2
1fc250e1657a6553ea03ff0e5870f7144c07e649,dean martin,2
1fc250e1657a6553ea03ff0e5870f7144c07e649,pyotr ilyich tchaikovsky,2
1fc250e1657a6553ea03ff0e5870f7144c07e649,sonic youth,2
1fc250e1657a6553ea03ff0e5870f7144c07e649,the national,2
dac9ceb5cf95d4e70657d693ce8f8e19970f21d7,afi,671
dac9ceb5cf95d4e70657d693ce8f8e19970f21d7,shpongle,590
dac9ceb5cf95d4e70657d693ce8f8e19970f21d7,ladytron,492
dac9ceb5cf95d4e70657d693ce8f8e19970f21d7,editors,467
dac9ceb5cf95d4e70657d693ce8f8e19970f21d7,fleet foxes,443
dac9ceb5cf95d4e70657d693ce8f8e19970f21d7,santogold,262
dac9ceb5cf95d4e70657d693ce8f8e19970f21d7,the killers,216
dac9ceb5cf95d4e70657d693ce8f8e19970f21d7,pendulum,201
dac9ceb5cf95d4e70657d693ce8f8e19970f21d7,bloc party,200
dac9ceb5cf95d4e70657d693ce8f8e19970f21d7,girl talk,196
dac9ceb5cf95d4e70657d693ce8f8e19970f21d7,ladyhawke,149
dac9ceb5cf95d4e70657d693ce8f8e19970f21d7,crystal castles,148
dac9ceb5cf95d4e70657d693ce8f8e19970f21d7,cansei de ser sexy,146
dac9ceb5cf95d4e70657d693ce8f8e19970f21d7,cut copy,136
dac9ceb5cf95d4e70657d693ce8f8e19970f21d7,kanye west,127
dac9ceb5cf95d4e70657d693ce8f8e19970f21d7,ludacris,108
dac9ceb5cf95d4e70657d693ce8f8e19970f21d7,the presets,104
dac9ceb5cf95d4e70657d693ce8f8e19970f21d7,1200 micrograms,98
dac9ceb5cf95d4e70657d693ce8f8e19970f21d7,beck,94
dac9ceb5cf95d4e70657d693ce8f8e19970f21d7,interpol,94
dac9ceb5cf95d4e70657d693ce8f8e19970f21d7,dj shadow,92
dac9ceb5cf95d4e70657d693ce8f8e19970f21d7,massive attack,92
dac9ceb5cf95d4e70657d693ce8f8e19970f21d7,empire of the sun,89
dac9ceb5cf95d4e70657d693ce8f8e19970f21d7,joy division,89
dac9ceb5cf95d4e70657d693ce8f8e19970f21d7,kings of leon,87
dac9ceb5cf95d4e70657d693ce8f8e19970f21d7,nirvana,87
dac9ceb5cf95d4e70657d693ce8f8e19970f21d7,vibrasphere,87
dac9ceb5cf95d4e70657d693ce8f8e19970f21d7,la roux,42
dac9ceb5cf95d4e70657d693ce8f8e19970f21d7,arcade fire,17
dac9ceb5cf95d4e70657d693ce8f8e19970f21d7,r.e.m.,15
dac9ceb5cf95d4e70657d693ce8f8e19970f21d7,the sounds,15
dac9ceb5cf95d4e70657d693ce8f8e19970f21d7,röyksopp,12
dac9ceb5cf95d4e70657d693ce8f8e19970f21d7,high contrast,6
dac9ceb5cf95d4e70657d693ce8f8e19970f21d7,mgmt,6
dac9ceb5cf95d4e70657d693ce8f8e19970f21d7,peter bjorn and john,6
dac9ceb5cf95d4e70657d693ce8f8e19970f21d7,iron & wine,5
dac9ceb5cf95d4e70657d693ce8f8e19970f21d7,lil' wayne,5
dac9ceb5cf95d4e70657d693ce8f8e19970f21d7,the knife,5
dac9ceb5cf95d4e70657d693ce8f8e19970f21d7,m83,4
dac9ceb5cf95d4e70657d693ce8f8e19970f21d7,wu-tang clan,4
dac9ceb5cf95d4e70657d693ce8f8e19970f21d7,jamie lidell,1
dac9ceb5cf95d4e70657d693ce8f8e19970f21d7,the black ghosts,1
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,the rolling stones,719
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,the beatles,598
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,elvis presley,559
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,paul mccartney,467
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,queen,436
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,neil young,431
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,elton john,403
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,eric clapton,348
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,camel,334
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,kiss,318
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,fleetwood mac,310
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,lou reed,304
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,pink floyd,290
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,r.e.m.,290
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,dolly parton,288
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,prince,273
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,ub40,259
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,abba,258
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,madonna,256
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,gary moore,239
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,ac/dc,237
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,mike oldfield,237
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,michael jackson,233
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,aerosmith,230
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,creedence clearwater revival,219
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,thin lizzy,206
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,bryan adams,199
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,yes,199
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,genesis,198
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,bob dylan,197
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,tina turner,197
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,the who,189
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,toto,182
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,david bowie,179
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,kate bush,179
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,bon jovi,168
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,anouk,163
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,the beach boys,153
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,the corrs,152
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,the alan parsons project,125
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,the cranberries,118
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,bee gees,111
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,alanis morissette,110
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,ayreon,107
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,billy joel,105
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,marillion,102
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,christina aguilera,95
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,bruce springsteen,86
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,britney spears,84
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,crowded house,83
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,counting crows,71
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,the band,71
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,aaliyah,69
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,after forever,68
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,cream,68
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,u2,68
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,alicia keys,67
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,coldplay,67
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,ace of base,62
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,blondie,58
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,ashanti,57
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,aretha franklin,56
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,anastacia,55
9dbf18741b129330ed947d6ad10f2197dd0ed6a8,beyoncé,55
e256974d810cdb5e7f8743d9eff118fcf88c96be,soulfly,427
e256974d810cdb5e7f8743d9eff118fcf88c96be,the crystal method,163
e256974d810cdb5e7f8743d9eff118fcf88c96be,chevelle,141
e256974d810cdb5e7f8743d9eff118fcf88c96be,disturbed,114
e256974d810cdb5e7f8743d9eff118fcf88c96be,rage against the machine,96
e256974d810cdb5e7f8743d9eff118fcf88c96be,30 seconds to mars,91
e256974d810cdb5e7f8743d9eff118fcf88c96be,papa roach,86
e256974d810cdb5e7f8743d9eff118fcf88c96be,riverside,85
e256974d810cdb5e7f8743d9eff118fcf88c96be,junkie xl,73
e256974d810cdb5e7f8743d9eff118fcf88c96be,adema,71
e256974d810cdb5e7f8743d9eff118fcf88c96be,three days grace,70
e256974d810cdb5e7f8743d9eff118fcf88c96be,alter bridge,69
e256974d810cdb5e7f8743d9eff118fcf88c96be,clawfinger,63
e256974d810cdb5e7f8743d9eff118fcf88c96be,poets of the fall,62
e256974d810cdb5e7f8743d9eff118fcf88c96be,ac/dc,60
e256974d810cdb5e7f8743d9eff118fcf88c96be,symphony x,60
e256974d810cdb5e7f8743d9eff118fcf88c96be,pain,57
e256974d810cdb5e7f8743d9eff118fcf88c96be,helloween,50
e256974d810cdb5e7f8743d9eff118fcf88c96be,audioslave,49
e256974d810cdb5e7f8743d9eff118fcf88c96be,sepultura,45
e256974d810cdb5e7f8743d9eff118fcf88c96be,testament,45
e256974d810cdb5e7f8743d9eff118fcf88c96be,ayo,44
e256974d810cdb5e7f8743d9eff118fcf88c96be,all that remains,39
e256974d810cdb5e7f8743d9eff118fcf88c96be,nine inch nails,38
e256974d810cdb5e7f8743d9eff118fcf88c96be,cypress hill,36
e256974d810cdb5e7f8743d9eff118fcf88c96be,metallica,36
e256974d810cdb5e7f8743d9eff118fcf88c96be,ministry,35
e256974d810cdb5e7f8743d9eff118fcf88c96be,everlast,34
e256974d810cdb5e7f8743d9eff118fcf88c96be,rob zombie,34
e256974d810cdb5e7f8743d9eff118fcf88c96be,ill niño,33
e256974d810cdb5e7f8743d9eff118fcf88c96be,alice cooper,32
e256974d810cdb5e7f8743d9eff118fcf88c96be,oomph!,32
e256974d810cdb5e7f8743d9eff118fcf88c96be,the prodigy,30
e256974d810cdb5e7f8743d9eff118fcf88c96be,antimatter,27
e256974d810cdb5e7f8743d9eff118fcf88c96be,dredg,27
e256974d810cdb5e7f8743d9eff118fcf88c96be,powerman 5000,27
e256974d810cdb5e7f8743d9eff118fcf88c96be,wolfmother,26
e256974d810cdb5e7f8743d9eff118fcf88c96be,strapping young lad,25
e256974d810cdb5e7f8743d9eff118fcf88c96be,dream theater,20
e256974d810cdb5e7f8743d9eff118fcf88c96be,queensrÿche,19
e256974d810cdb5e7f8743d9eff118fcf88c96be,sonata arctica,19
e256974d810cdb5e7f8743d9eff118fcf88c96be,meat loaf,15
e256974d810cdb5e7f8743d9eff118fcf88c96be,w.a.s.p.,15
e256974d810cdb5e7f8743d9eff118fcf88c96be,pain of salvation,14
bc39f65c6c9d8372366900acfa9da874f1188e0b,big l,226
bc39f65c6c9d8372366900acfa9da874f1188e0b,ramones,198
bc39f65c6c9d8372366900acfa9da874f1188e0b,lagwagon,183
bc39f65c6c9d8372366900acfa9da874f1188e0b,death,182
bc39f65c6c9d8372366900acfa9da874f1188e0b,wu-tang clan,157
bc39f65c6c9d8372366900acfa9da874f1188e0b,bad religion,154
bc39f65c6c9d8372366900acfa9da874f1188e0b,dinosaur jr.,118
bc39f65c6c9d8372366900acfa9da874f1188e0b,morbid angel,118
bc39f65c6c9d8372366900acfa9da874f1188e0b,john mayer,110
bc39f65c6c9d8372366900acfa9da874f1188e0b,the beatles,106
bc39f65c6c9d8372366900acfa9da874f1188e0b,fear factory,93
bc39f65c6c9d8372366900acfa9da874f1188e0b,bolt thrower,78
bc39f65c6c9d8372366900acfa9da874f1188e0b,boris,66
bc39f65c6c9d8372366900acfa9da874f1188e0b,metallica,59
bc39f65c6c9d8372366900acfa9da874f1188e0b,in flames,58
bc39f65c6c9d8372366900acfa9da874f1188e0b,raekwon,55
bc39f65c6c9d8372366900acfa9da874f1188e0b,cynic,54
bc39f65c6c9d8372366900acfa9da874f1188e0b,minutemen,43
bc39f65c6c9d8372366900acfa9da874f1188e0b,obituary,34
bc39f65c6c9d8372366900acfa9da874f1188e0b,the damned,33
bc39f65c6c9d8372366900acfa9da874f1188e0b,the flaming lips,30
bc39f65c6c9d8372366900acfa9da874f1188e0b,stars of the lid,26
bc39f65c6c9d8372366900acfa9da874f1188e0b,blind guardian,22
bc39f65c6c9d8372366900acfa9da874f1188e0b,bad brains,20
bc39f65c6c9d8372366900acfa9da874f1188e0b,rancid,19
bc39f65c6c9d8372366900acfa9da874f1188e0b,ghostface,13
bc39f65c6c9d8372366900acfa9da874f1188e0b,gang of four,12
bc39f65c6c9d8372366900acfa9da874f1188e0b,isis,3
bf33173ca139cb2db320612b2847c8389ec67936,fall out boy,313
bf33173ca139cb2db320612b2847c8389ec67936,the national,192
bf33173ca139cb2db320612b2847c8389ec67936,nick cave and the bad seeds,131
bf33173ca139cb2db320612b2847c8389ec67936,lil wayne,130
bf33173ca139cb2db320612b2847c8389ec67936,the weakerthans,125
bf33173ca139cb2db320612b2847c8389ec67936,billy bragg,114
bf33173ca139cb2db320612b2847c8389ec67936,jimmy eat world,106
bf33173ca139cb2db320612b2847c8389ec67936,the gaslight anthem,101
bf33173ca139cb2db320612b2847c8389ec67936,set your goals,98
bf33173ca139cb2db320612b2847c8389ec67936,brand new,83
bf33173ca139cb2db320612b2847c8389ec67936,paramore,82
bf33173ca139cb2db320612b2847c8389ec67936,drive-by truckers,81
bf33173ca139cb2db320612b2847c8389ec67936,the hold steady,79
bf33173ca139cb2db320612b2847c8389ec67936,blink-182,76
bf33173ca139cb2db320612b2847c8389ec67936,bob dylan,74
bf33173ca139cb2db320612b2847c8389ec67936,alkaline trio,70
bf33173ca139cb2db320612b2847c8389ec67936,new found glory,69
bf33173ca139cb2db320612b2847c8389ec67936,panic at the disco,68
bf33173ca139cb2db320612b2847c8389ec67936,ne-yo,59
bf33173ca139cb2db320612b2847c8389ec67936,final fantasy,57
bf33173ca139cb2db320612b2847c8389ec67936,kate bush,56
bf33173ca139cb2db320612b2847c8389ec67936,saves the day,52
bf33173ca139cb2db320612b2847c8389ec67936,nirvana,51
bf33173ca139cb2db320612b2847c8389ec67936,a.r. rahman,49
bf33173ca139cb2db320612b2847c8389ec67936,the get up kids,49
bf33173ca139cb2db320612b2847c8389ec67936,imogen heap,47
bf33173ca139cb2db320612b2847c8389ec67936,the cure,46
bf33173ca139cb2db320612b2847c8389ec67936,the replacements,45
bf33173ca139cb2db320612b2847c8389ec67936,turbonegro,45
bf33173ca139cb2db320612b2847c8389ec67936,bruce springsteen,44
bf33173ca139cb2db320612b2847c8389ec67936,tom waits,43
bf33173ca139cb2db320612b2847c8389ec67936,fabolous,40
bf33173ca139cb2db320612b2847c8389ec67936,max richter,30
bf33173ca139cb2db320612b2847c8389ec67936,the cribs,22
bf33173ca139cb2db320612b2847c8389ec67936,cat power,18
bf33173ca139cb2db320612b2847c8389ec67936,joy division,18
bf33173ca139cb2db320612b2847c8389ec67936,darkest hour,16
bf33173ca139cb2db320612b2847c8389ec67936,the black dahlia murder,13
bf33173ca139cb2db320612b2847c8389ec67936,the hellacopters,12
bf33173ca139cb2db320612b2847c8389ec67936,tortoise,11
fe319efe5e965c3d235ef58d9ac7da6c9f637a42,boards of canada,42
fe319efe5e965c3d235ef58d9ac7da6c9f637a42,burial,26
fe319efe5e965c3d235ef58d9ac7da6c9f637a42,burzum,23
fe319efe5e965c3d235ef58d9ac7da6c9f637a42,autechre,21
fe319efe5e965c3d235ef58d9ac7da6c9f637a42,ricardo villalobos,19
fe319efe5e965c3d235ef58d9ac7da6c9f637a42,flying lotus,18
fe319efe5e965c3d235ef58d9ac7da6c9f637a42,depeche mode,15
fe319efe5e965c3d235ef58d9ac7da6c9f637a42,afx,14
fe319efe5e965c3d235ef58d9ac7da6c9f637a42,brian eno,14
fe319efe5e965c3d235ef58d9ac7da6c9f637a42,death in june,12
fe319efe5e965c3d235ef58d9ac7da6c9f637a42,fever ray,10
fe319efe5e965c3d235ef58d9ac7da6c9f637a42,[unknown],10
4be553a099b70906ab31014b06bce583a02c834e,wolfgang amadeus mozart,337
4be553a099b70906ab31014b06bce583a02c834e,nancy sinatra,239
4be553a099b70906ab31014b06bce583a02c834e,françoise hardy,184
4be553a099b70906ab31014b06bce583a02c834e,elvis presley,182
4be553a099b70906ab31014b06bce583a02c834e,ludwig van beethoven,151
4be553a099b70906ab31014b06bce583a02c834e,neil diamond,127
4be553a099b70906ab31014b06bce583a02c834e,joan baez,125
4be553a099b70906ab31014b06bce583a02c834e,creedence clearwater revival,108
4be553a099b70906ab31014b06bce583a02c834e,james brown,100
4be553a099b70906ab31014b06bce583a02c834e,buddy holly,92
4be553a099b70906ab31014b06bce583a02c834e,jean michel jarre,92
4be553a099b70906ab31014b06bce583a02c834e,julie london,92
4be553a099b70906ab31014b06bce583a02c834e,dean martin,80
4be553a099b70906ab31014b06bce583a02c834e,franz schubert,73
4be553a099b70906ab31014b06bce583a02c834e,ennio morricone,71
4be553a099b70906ab31014b06bce583a02c834e,ray charles,71
4be553a099b70906ab31014b06bce583a02c834e,paul simon,70
4be553a099b70906ab31014b06bce583a02c834e,aretha franklin,62
4be553a099b70906ab31014b06bce583a02c834e,stevie wonder,58
4be553a099b70906ab31014b06bce583a02c834e,dusty springfield,47
4be553a099b70906ab31014b06bce583a02c834e,ella fitzgerald,45
4be553a099b70906ab31014b06bce583a02c834e,eluveitie,44
4be553a099b70906ab31014b06bce583a02c834e,billie holiday,43
4be553a099b70906ab31014b06bce583a02c834e,dinah washington,39
4be553a099b70906ab31014b06bce583a02c834e,enya,33
4be553a099b70906ab31014b06bce583a02c834e,clannad,32
4be553a099b70906ab31014b06bce583a02c834e,louis armstrong,30
4be553a099b70906ab31014b06bce583a02c834e,bob dylan,29
4be553a099b70906ab31014b06bce583a02c834e,carla bruni,28
4be553a099b70906ab31014b06bce583a02c834e,era,28
4be553a099b70906ab31014b06bce583a02c834e,nina simone,27
4be553a099b70906ab31014b06bce583a02c834e,kitaro,26
4be553a099b70906ab31014b06bce583a02c834e,secret garden,26
062c3a27808341862c7203a95008d16de008258e,the clash,6759
062c3a27808341862c7203a95008d16de008258e,the strokes,3480
062c3a27808341862c7203a95008d16de008258e,incubus,2544
062c3a27808341862c7203a95008d16de008258e,arctic monkeys,2148
062c3a27808341862c7203a95008d16de008258e,maria mena,1628
062c3a27808341862c7203a95008d16de008258e,fountains of wayne,1468
062c3a27808341862c7203a95008d16de008258e,12 stones,1360
062c3a27808341862c7203a95008d16de008258e,dinosaur jr.,1335
062c3a27808341862c7203a95008d16de008258e,the beatles,1268
062c3a27808341862c7203a95008d16de008258e,joy division,1067
062c3a27808341862c7203a95008d16de008258e,teenage fanclub,929
062c3a27808341862c7203a95008d16de008258e,amy winehouse,790
062c3a27808341862c7203a95008d16de008258e,bob dylan,772
062c3a27808341862c7203a95008d16de008258e,panic at the disco,765
062c3a27808341862c7203a95008d16de008258e,los hermanos,684
062c3a27808341862c7203a95008d16de008258e,the subways,578
062c3a27808341862c7203a95008d16de008258e,silverchair,559
062c3a27808341862c7203a95008d16de008258e,the cardigans,531
062c3a27808341862c7203a95008d16de008258e,chico buarque,492
062c3a27808341862c7203a95008d16de008258e,colbie caillat,489
062c3a27808341862c7203a95008d16de008258e,anna nalick,478
062c3a27808341862c7203a95008d16de008258e,paramore,448
062c3a27808341862c7203a95008d16de008258e,the libertines,422
062c3a27808341862c7203a95008d16de008258e,tom waits,385
062c3a27808341862c7203a95008d16de008258e,the offspring,359
062c3a27808341862c7203a95008d16de008258e,john mayer,338
062c3a27808341862c7203a95008d16de008258e,the string quartet,323
062c3a27808341862c7203a95008d16de008258e,blink-182,312
062c3a27808341862c7203a95008d16de008258e,john frusciante,312
062c3a27808341862c7203a95008d16de008258e,josé gonzález,204
062c3a27808341862c7203a95008d16de008258e,radiohead,134
062c3a27808341862c7203a95008d16de008258e,claude debussy,88
062c3a27808341862c7203a95008d16de008258e,duffy,86
062c3a27808341862c7203a95008d16de008258e,love,80
062c3a27808341862c7203a95008d16de008258e,camera obscura,69
062c3a27808341862c7203a95008d16de008258e,the last shadow puppets,44
062c3a27808341862c7203a95008d16de008258e,lifehouse,43
062c3a27808341862c7203a95008d16de008258e,elliott smith,41
062c3a27808341862c7203a95008d16de008258e,donovan,38
062c3a27808341862c7203a95008d16de008258e,beirut,36
062c3a27808341862c7203a95008d16de008258e,chet baker,35
062c3a27808341862c7203a95008d16de008258e,damien rice,29
062c3a27808341862c7203a95008d16de008258e,katy perry,24
062c3a27808341862c7203a95008d16de008258e,aqualung,23
062c3a27808341862c7203a95008d16de008258e,neil young,22
062c3a27808341862c7203a95008d16de008258e,cat power,21
062c3a27808341862c7203a95008d16de008258e,the velvet underground,21
062c3a27808341862c7203a95008d16de008258e,the smiths,15
062c3a27808341862c7203a95008d16de008258e,james morrison,12
062c3a27808341862c7203a95008d16de008258e,kings of leon,11
062c3a27808341862c7203a95008d16de008258e,nina simone,11
062c3a27808341862c7203a95008d16de008258e,stan getz,11
062c3a27808341862c7203a95008d16de008258e,the animals,11
a0947e010cb5e00ae2c3822737635fda8982ec8e,black sabbath,2206
a0947e010cb5e00ae2c3822737635fda8982ec8e,pink floyd,1207
a0947e010cb5e00ae2c3822737635fda8982ec8e,ozzy osbourne,1193
a0947e010cb5e00ae2c3822737635fda8982ec8e,metallica,729
a0947e010cb5e00ae2c3822737635fda8982ec8e,megadeth,559
a0947e010cb5e00ae2c3822737635fda8982ec8e,judas priest,556
a0947e010cb5e00ae2c3822737635fda8982ec8e,ac/dc,495
a0947e010cb5e00ae2c3822737635fda8982ec8e,led zeppelin,492
a0947e010cb5e00ae2c3822737635fda8982ec8e,iron maiden,422
a0947e010cb5e00ae2c3822737635fda8982ec8e,the rolling stones,394
a0947e010cb5e00ae2c3822737635fda8982ec8e,dio,392
a0947e010cb5e00ae2c3822737635fda8982ec8e,tool,386
a0947e010cb5e00ae2c3822737635fda8982ec8e,bob dylan,368
a0947e010cb5e00ae2c3822737635fda8982ec8e,eric clapton,358
a0947e010cb5e00ae2c3822737635fda8982ec8e,motörhead,353
a0947e010cb5e00ae2c3822737635fda8982ec8e,deep purple,333
a0947e010cb5e00ae2c3822737635fda8982ec8e,celtic frost,330
a0947e010cb5e00ae2c3822737635fda8982ec8e,dethklok,303
a0947e010cb5e00ae2c3822737635fda8982ec8e,system of a down,269
a0947e010cb5e00ae2c3822737635fda8982ec8e,the beatles,229
a0947e010cb5e00ae2c3822737635fda8982ec8e,camel,204
a0947e010cb5e00ae2c3822737635fda8982ec8e,blind guardian,200
a0947e010cb5e00ae2c3822737635fda8982ec8e,lamb of god,193
a0947e010cb5e00ae2c3822737635fda8982ec8e,bruce springsteen,183
a0947e010cb5e00ae2c3822737635fda8982ec8e,serj tankian,181
a0947e010cb5e00ae2c3822737635fda8982ec8e,black label society,163
a0947e010cb5e00ae2c3822737635fda8982ec8e,king crimson,145
a0947e010cb5e00ae2c3822737635fda8982ec8e,jethro tull,133
a0947e010cb5e00ae2c3822737635fda8982ec8e,alice cooper,126
a0947e010cb5e00ae2c3822737635fda8982ec8e,pantera,118
a0947e010cb5e00ae2c3822737635fda8982ec8e,demons & wizards,117
a0947e010cb5e00ae2c3822737635fda8982ec8e,pain of salvation,110
a0947e010cb5e00ae2c3822737635fda8982ec8e,down,107
a0947e010cb5e00ae2c3822737635fda8982ec8e,jimi hendrix,107
a0947e010cb5e00ae2c3822737635fda8982ec8e,django reinhardt,106
a0947e010cb5e00ae2c3822737635fda8982ec8e,slayer,105
a0947e010cb5e00ae2c3822737635fda8982ec8e,johnny cash,91
a0947e010cb5e00ae2c3822737635fda8982ec8e,foo fighters,85
a0947e010cb5e00ae2c3822737635fda8982ec8e,björk,82
a0947e010cb5e00ae2c3822737635fda8982ec8e,travis,79
a0947e010cb5e00ae2c3822737635fda8982ec8e,buckethead,78
a0947e010cb5e00ae2c3822737635fda8982ec8e,janis joplin,78
a0947e010cb5e00ae2c3822737635fda8982ec8e,the who,78
a0947e010cb5e00ae2c3822737635fda8982ec8e,rainbow,76
a0947e010cb5e00ae2c3822737635fda8982ec8e,frank sinatra,73
a0947e010cb5e00ae2c3822737635fda8982ec8e,rotting christ,62
a0947e010cb5e00ae2c3822737635fda8982ec8e,david gilmour,60
a0947e010cb5e00ae2c3822737635fda8982ec8e,neil young,37
a0947e010cb5e00ae2c3822737635fda8982ec8e,buena vista social club,35
a0947e010cb5e00ae2c3822737635fda8982ec8e,cat power,11
a0947e010cb5e00ae2c3822737635fda8982ec8e,portishead,8
a0947e010cb5e00ae2c3822737635fda8982ec8e,bruce dickinson,5
a0947e010cb5e00ae2c3822737635fda8982ec8e,tori amos,5
a0947e010cb5e00ae2c3822737635fda8982ec8e,gipsy kings,3
a0947e010cb5e00ae2c3822737635fda8982ec8e,manu chao,3
a0947e010cb5e00ae2c3822737635fda8982ec8e,modest mouse,3
a0947e010cb5e00ae2c3822737635fda8982ec8e,amy winehouse,2
a0947e010cb5e00ae2c3822737635fda8982ec8e,koЯn,2
a0947e010cb5e00ae2c3822737635fda8982ec8e,alien ant farm,1
a0947e010cb5e00ae2c3822737635fda8982ec8e,cat stevens,1
a0947e010cb5e00ae2c3822737635fda8982ec8e,drowning pool,1
a0947e010cb5e00ae2c3822737635fda8982ec8e,europe,1
a0947e010cb5e00ae2c3822737635fda8982ec8e,flo rida,1
a0947e010cb5e00ae2c3822737635fda8982ec8e,guns n' roses,1
a0947e010cb5e00ae2c3822737635fda8982ec8e,hoobastank,1
a0947e010cb5e00ae2c3822737635fda8982ec8e,mano negra,1
a0947e010cb5e00ae2c3822737635fda8982ec8e,pj harvey,1
a0947e010cb5e00ae2c3822737635fda8982ec8e,the moldy peaches,1
5b76f162d4ba440ccc660bd3ff81c31fc0cb588e,busta rhymes,448
5b76f162d4ba440ccc660bd3ff81c31fc0cb588e,cypress hill,404
5b76f162d4ba440ccc660bd3ff81c31fc0cb588e,sean paul,182
5b76f162d4ba440ccc660bd3ff81c31fc0cb588e,the prodigy,112
5b76f162d4ba440ccc660bd3ff81c31fc0cb588e,big l,107
